,AuthenticationPackageName,Channel,Computer,EVTX_FileName,EVTX_Tactic,EventID,EventRecordID,Guid,IpAddress,IpPort,KeyLength,Keywords,Level,LmPackageName,LogonGuid,LogonProcessName,LogonType,ProviderName,Opcode,ProcessID,ProcessId,ProcessName,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,SystemTime,TargetDomainName,TargetLogonId,TargetUserName,TargetUserSid,Task,ThreadID,TransmittedServices,UserID,Version,WorkstationName,{Event_NS}EventXML,{Event_NS}Param1,{Event_NS}Param2,{Event_NS}Param3,{Event_NS}listenerName,Application,CommandLine,DestAddress,DestPort,Direction,FilterRTID,LayerName,LayerRTID,NewProcessId,NewProcessName,PrivilegeList,Protocol,RemoteMachineID,RemoteUserID,SourceAddress,SourcePort,TargetInfo,TargetLogonGuid,TargetServerName,TokenElevationType,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}LogFileCleared,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}SubjectDomainName,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}SubjectLogonId,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}SubjectUserName,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}SubjectUserSid,Company,CurrentDirectory,Description,DestinationHostname,DestinationIp,DestinationIsIpv6,DestinationPort,DestinationPortName,FileVersion,Hashes,Image,ImageLoaded,Initiated,IntegrityLevel,LogonId,ParentCommandLine,ParentImage,ParentProcessGuid,ParentProcessId,ProcessGuid,Product,RuleName,Signature,SignatureStatus,Signed,SourceHostname,SourceIp,SourceIsIpv6,SourcePortName,TerminalSessionId,User,UtcTime,Status,Workstation,AccessList,AccessMask,AccountExpires,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,AppCorrelationID,AttributeLDAPDisplayName,AttributeSyntaxOID,AttributeValue,AuditPolicyChanges,CategoryId,ComputerAccountChange,DSName,DSType,DisplayName,DnsHostName,Dummy,HandleId,HomeDirectory,HomePath,LogonHours,NewUacValue,ObjectClass,ObjectDN,ObjectGUID,ObjectName,ObjectServer,ObjectType,OldUacValue,OpCorrelationID,OperationType,PasswordLastSet,PrimaryGroupId,ProfilePath,Properties,SamAccountName,ScriptPath,ServicePrincipalNames,SidHistory,SubcategoryGuid,SubcategoryId,TargetSid,TaskContentNew,TaskName,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,CallTrace,Configuration,ConfigurationFileHash,CreationUtcTime,EventType,GrantedAccess,SchemaVersion,SourceImage,SourceProcessGUID,SourceProcessId,SourceThreadId,State,TargetFilename,TargetImage,TargetObject,TargetProcessGUID,TargetProcessId,ElevatedToken,FailureReason,ImpersonationLevel,RestrictedAdminMode,SubStatus,TargetLinkedLogonId,TargetOutboundDomainName,TargetOutboundUserName,VirtualAccount,AccessReason,ResourceAttributes,RestrictedSidCount,TransactionId,NewThreadId,SourceProcessGuid,StartAddress,StartFunction,StartModule,TargetProcessGuid,RelativeTargetName,ShareLocalPath,ShareName,Binary,CertIssuerName,CertSerialNumber,CertThumbprint,PreAuthType,ServiceName,ServiceSid,TicketEncryptionType,TicketOptions,EVENT_PROCESSTERMINATION_CROSSPROCESS,EventSourceName,param1,param2,param3,param4,MessageNumber,MessageTotal,Path,ScriptBlockId,ScriptBlockText,NewState,OriginalFileName,ResourceManager,PackageName,Details,PipeName,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}BackupPath,{http://manifests.microsoft.com/win/2004/08/windows/eventlog}Channel,AdvancedOptions,ConfigAccessPolicy,DisableIntegrityChecks,FlightSigning,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,KernelDebug,LoadOptions,RemoteEventLogging,TestSigning,VsmLaunchType,PreviousCreationUtcTime,CallerProcessId,CallerProcessName,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}ExePath,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}ResolverFiredEvent,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}ResolverName,TaskContent,AdditionalInfoHr,Id,PeerContextInfo,bandwidthLimit,bytesTotal,bytesTransferred,bytesTransferredFromPeer,fileCount,fileLength,fileTime,hr,ignoreBandwidthLimitsOnLan,isRoaming,jobId,jobName,jobOwner,jobTitle,name,peer,peerProtocolFlags,processId,processPath,proxy,transferId,url,ClientIP,ConnType,ConnectionName,FirstGraphicsReceived,GfxChannelOpened,MonitorHeight,MonitorNum,MonitorWidth,MonitorX,MonitorY,PromptForCredentials,PromptForCredentialsDone,ServerName,TimezoneBiasHour,param10,param11,param5,param6,param7,param8,param9,AccountName,ImagePath,ServiceType,StartType,ErrorCode,EventPayload,authenticationMechanism,username,MemberName,MemberSid,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}CompatibilityFixEvent,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}FixID,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}FixName,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}Flags,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}ProcessId,{http://www.microsoft.com/Windows/Diagnosis/PCA/events}StartTime,Catalog,Category,GUID,Installer,LSPName,string,string2,string3,Consumer,Destination,EventNamespace,Filter,Operation,Query,Type,SidList,SourceSid,SourceUserName,Service,Hash,Archived,IsExecutable,QueryName,QueryResults,QueryStatus,DisabledPrivilegeList,EnabledPrivilegeList
889,,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,DE_renamed_psexec_service_sysmon_17_18.evtx,Defense Evasion,18,409650,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,3320,8116,,,,,,2020-09-27 13:42:01.182772,,,,,18,4584,,S-1-5-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\PsExec.exe,,,,,,,,,{747f3d96-96a8-5f70-0000-001028e92d00},,,,,,,,,,,,2020-09-27 13:42:01.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConnectPipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\svchost-MSEDGEWIN10-8116-stdin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,DE_renamed_psexec_service_sysmon_17_18.evtx,Defense Evasion,18,409651,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,3320,8116,,,,,,2020-09-27 13:42:01.182880,,,,,18,4584,,S-1-5-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\PsExec.exe,,,,,,,,,{747f3d96-96a8-5f70-0000-001028e92d00},,,,,,,,,,,,2020-09-27 13:42:01.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConnectPipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\svchost-MSEDGEWIN10-8116-stdout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,DE_renamed_psexec_service_sysmon_17_18.evtx,Defense Evasion,18,409652,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,3320,8116,,,,,,2020-09-27 13:42:01.182989,,,,,18,4584,,S-1-5-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\PsExec.exe,,,,,,,,,{747f3d96-96a8-5f70-0000-001028e92d00},,,,,,,,,,,,2020-09-27 13:42:01.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConnectPipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\svchost-MSEDGEWIN10-8116-stderr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,DE_renamed_psexec_service_sysmon_17_18.evtx,Defense Evasion,18,409653,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,3320,1000,,,,,,2020-09-27 13:42:15.033194,,,,,18,4584,,S-1-5-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\svchost.exe,,,,,,,,,{747f3d96-96b6-5f70-0000-0010e5382e00},,,,,,,,,,,,2020-09-27 13:42:15.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConnectPipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\lsass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,DE_renamed_psexec_service_sysmon_17_18.evtx,Defense Evasion,18,409654,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,3320,6096,,,,,,2020-09-27 13:42:15.525845,,,,,18,4584,,S-1-5-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\mmc.exe,,,,,,,,,{747f3d96-8e29-5f70-0000-001049471000},,,,,,,,,,,,2020-09-27 13:42:15.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConnectPipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\wkssvc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,DE_renamed_psexec_service_sysmon_17_18.evtx,Defense Evasion,18,409655,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,3320,6096,,,,,,2020-09-27 13:42:15.530783,,,,,18,4584,,S-1-5-18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\mmc.exe,,,,,,,,,{747f3d96-8e29-5f70-0000-001049471000},,,,,,,,,,,,2020-09-27 13:42:15.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ConnectPipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\browser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,1102,772605,{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148},,,,0x4020000000000000,4,,,,,Microsoft-Windows-Eventlog,0,5424,,,,,,,2020-09-23 16:49:41.578691,,,,,104,5816,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3B,0x000000000007b186,Administrator,S-1-5-21-308926384-506822093-3341789130-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,4776,772606,{54849625-5478-4994-a5ba-3e3b0328c30d},,,,0x8020000000000000,0,,,,,Microsoft-Windows-Security-Auditing,0,588,,,,,,,2020-09-23 16:50:16.697344,,,Administrator,,14336,3692,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,NTLM,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,4624,772607,{54849625-5478-4994-a5ba-3e3b0328c30d},172.16.66.37,50106,128,0x8020000000000000,0,NTLM V2,{00000000-0000-0000-0000-000000000000},NtLmSsp ,3,Microsoft-Windows-Security-Auditing,0,588,0x0000000000000000,-,-,0x0000000000000000,-,S-1-0-0,2020-09-23 16:50:16.697735,3B,0x0000000001136e95,Administrator,S-1-5-21-308926384-506822093-3341789130-500,12544,3692,-,,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,%%1833,-,,0x0000000000000000,-,-,%%1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,5145,772608,{54849625-5478-4994-a5ba-3e3b0328c30d},172.16.66.37,50106,,0x8020000000000000,0,,,,,Microsoft-Windows-Security-Auditing,0,4,,,3B,0x0000000001136e95,Administrator,S-1-5-21-308926384-506822093-3341789130-500,2020-09-23 16:50:16.702982,,,,,12811,260,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%4416
				%%4417
				%%4423
				",0x00000083,,,,,,,,,,,,,,,,,,,,,,,,,,,File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,eventlog,,\\*\IPC$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Negotiate,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,4624,772609,{54849625-5478-4994-a5ba-3e3b0328c30d},-,-,0,0x8020000000000000,0,-,{00000000-0000-0000-0000-000000000000},Advapi  ,5,Microsoft-Windows-Security-Auditing,0,588,0x0000000000000244,C:\Windows\System32\services.exe,3B,0x00000000000003e7,01566S-WIN16-IR$,S-1-5-18,2020-09-23 16:50:16.870642,NT AUTHORITY,0x00000000000003e7,SYSTEM,S-1-5-18,12544,3692,-,,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,%%1833,-,,0x0000000000000000,-,-,%%1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,4776,772610,{54849625-5478-4994-a5ba-3e3b0328c30d},,,,0x8020000000000000,0,,,,,Microsoft-Windows-Security-Auditing,0,588,,,,,,,2020-09-23 16:50:17.194315,,,Administrator,,14336,2996,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,NTLM,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,4624,772611,{54849625-5478-4994-a5ba-3e3b0328c30d},172.16.66.37,50107,128,0x8020000000000000,0,NTLM V2,{00000000-0000-0000-0000-000000000000},NtLmSsp ,3,Microsoft-Windows-Security-Auditing,0,588,0x0000000000000000,-,-,0x0000000000000000,-,S-1-0-0,2020-09-23 16:50:17.194653,3B,0x0000000001137987,Administrator,S-1-5-21-308926384-506822093-3341789130-500,12544,2996,-,,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,%%1833,-,,0x0000000000000000,-,-,%%1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,Security,01566s-win16-ir.threebeesco.com,DE_suspicious_remote_eventlog_svc_access_5145.evtx,Defense Evasion,5145,772612,{54849625-5478-4994-a5ba-3e3b0328c30d},172.16.66.37,50107,,0x8020000000000000,0,,,,,Microsoft-Windows-Security-Auditing,0,4,,,3B,0x0000000001137987,Administrator,S-1-5-21-308926384-506822093-3341789130-500,2020-09-23 16:50:17.200140,,,,,12811,4068,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%4416
				%%4417
				%%4423
				",0x00000083,,,,,,,,,,,,,,,,,,,,,,,,,,,File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,eventlog,,\\*\IPC$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,Microsoft-Windows-Sysmon/Operational,IEWIN7,de_sysmon_13_VBA_Security_AccessVBOM.evtx,Defense Evasion,13,17915,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,2024,3804,,,,,,2019-05-15 04:18:40.474644,,,,,13,1212,,S-1-5-18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\wbem\wmiprvse.exe,,,,,,,,,{365abb72-92df-5cdb-0000-0010a15e1300},,Defense Evasion - access to the VBA project object model in the Macro Settings changed,,,,,,,,,,2019-05-15 04:18:40.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SetValue,,,,,,,,,,HKU\S-1-5-21-3583694148-1414552638-2922671848-1000\Software\Microsoft\Office\16.0\Excel\Security\AccessVBOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,Microsoft-Windows-Sysmon/Operational,DC1.insecurebank.local,DE_UAC_Disabled_Sysmon_12_13.evtx,Defense Evasion,1,18617,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,{dfae8213-7002-5cdd-0000-0020e6850500},,,Microsoft-Windows-Sysmon,0,1780,3788,,,,,,2019-05-16 14:17:15.762709,,,,,1,2204,,S-1-5-18,5,,,,,,,,reg  add hklm\software\microsoft\windows\currentversion\policies\system /v EnableLUA /t REG_DWORD /d 0x0 /f,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Corporation,C:\,Registry Console Tool,,,,,,6.3.9600.16384 (winblue_rtm.130821-1623),"SHA1=0873F40DE395DE017495ED5C7E693AFB55E9F867,MD5=A3F446F1E2B8C6ECE56F608FB32B8DC6,SHA256=849F54DC526EA18D59ABAF4904CB11BC15B982D2952B971F2E1B6FBF8C974B39,IMPHASH=A069A88BBB8016324D7EC0A0EEC459EB",C:\Windows\System32\reg.exe,,,High,0x00000000000585e6,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{dfae8213-702c-5cdd-0000-0010e8c50600},3748,{dfae8213-70eb-5cdd-0000-0010f66d0a00},Microsoft® Windows® Operating System,"technique_id=T1112,technique_name=Modify Registry",,,,,,,,2,insecurebank\Administrator,2019-05-16 14:17:15.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,Microsoft-Windows-Sysmon/Operational,DC1.insecurebank.local,DE_UAC_Disabled_Sysmon_12_13.evtx,Defense Evasion,12,18618,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,1780,3788,,,,,,2019-05-16 14:17:15.763712,,,,,12,2204,,S-1-5-18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\reg.exe,,,,,,,,,{dfae8213-70eb-5cdd-0000-0010f66d0a00},,"technique_id=T1088,technique_name=Bypass User Account Control",,,,,,,,,,2019-05-16 14:17:15.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CreateKey,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\policies\system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,Microsoft-Windows-Sysmon/Operational,DC1.insecurebank.local,DE_UAC_Disabled_Sysmon_12_13.evtx,Defense Evasion,13,18619,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},,,,0x8000000000000000,4,,,,,Microsoft-Windows-Sysmon,0,1780,3788,,,,,,2019-05-16 14:17:15.763712,,,,,13,2204,,S-1-5-18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\system32\reg.exe,,,,,,,,,{dfae8213-70eb-5cdd-0000-0010f66d0a00},,"technique_id=T1088,technique_name=Bypass User Account Control",,,,,,,,,,2019-05-16 14:17:15.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SetValue,,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\policies\system\EnableLUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
